name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock,income,roe
(주)다산네트웍스,39560,Dec-13,126467567,70565923,241038614,20532827,102565667,142676651,405,10466466,138472947,3234109,5480,5741802,1.01
(주)다산네트웍스,39560,Dec-14,144157687,99036644,258997241,17658157,125325408,163972551,447,10466466,133671833,-2721496,6480,2374151,-2.03
(주)다산네트웍스,39560,Dec-15,167053518,153605562,355523962,12658284,218561450,268186401,116,11209629,136962512,-3252620,6200,397020,-3.91
(주)다산네트웍스,39560,Dec-16,217772167,164534586,371291641,-22081616,223625457,222842801,101,12043592,147666185,-41213727,6590,-13332213,-29.01
(주)다산네트웍스,39560,Dec-17,205476226,159511543,345584484,-23477680,182111559,307090231,52,13948032,163472925,-2495138,6780,30815,-1.3
(주)다산네트웍스,39560,Dec-18,248206662,172353519,365996219,-49418765,198458720,356932941,44,15826740,167537498,-24771007,6890,10205189,-20.04
(주)다산네트웍스,39560,Dec-19,294392601,143710302,453482793,-49338240,221216290,446586616,49,17267607,232266503,-9548924,8160,-194075,1.1
(주)다산네트웍스,39560,Dec-20,287861889,160868044,452848934,-62587002,221665689,404984031,36,18773497,231183246,-29845316,13350,-5803612,-8.47
(주)대성엘텍,25440,Dec-10,89334931,113563517,158987759,11875700,119549941,275635361,552,20844219,39437818,229364,802,5102505,0.7
(주)대성엘텍,25440,Dec-11,57511562,91026548,123175327,-1362564,96794466,254383050,497,20844219,26380861,-13381325,779,-7760532,-40.66
(주)대성엘텍,25440,Dec-12,60789760,87071564,129311446,-9991630,103038252,265749156,471,25627503,26273194,-8511915,793,3444874,-32.33
(주)대성엘텍,25440,Dec-13,47579614,52423865,109837636,-34047981,83591389,318663155,516,34377503,26246247,-23994182,718,-2187862,-91.37
(주)대성엘텍,25440,Dec-14,49314888,58763564,110449029,-32006930,83485685,392611689,575,34377503,26963344,2025783,800,6994999,7.61
(주)대성엘텍,25440,Dec-15,58471369,53406725,117045540,-31006563,88986778,355223578,610,34377503,28058763,1400717,893,4135620,5.09
(주)대성엘텍,25440,Dec-16,58837175,55534731,117113444,-7234263,67918597,366692739,603,49556074,49194848,1542817,1110,5711527,3.99
(주)대성엘텍,25440,Dec-17,53488222,54003217,106850466,-3992409,60053460,350575739,607,49631074,46797006,-4087929,1685,2063147,-8.52
(주)대성엘텍,25440,Dec-18,54378498,53013984,109828228,-8181743,66792207,348076304,582,49830672,43036022,-2799944,847,-1414248,-6.19
(주)대성엘텍,25440,Dec-19,51775485,57880210,110542670,-18013962,72479666,377405556,573,49830672,38063005,-9945700,995,-6910419,-24.15
(주)대성엘텍,25440,Dec-20,57562024,52086045,115867175,-17943552,77379402,304179461,484,49830672,38487772,-312648,1005,1947967,-1.05
(주)대유플러스,300,Dec-10,137794121,102535976,454915973,13064694,382198270,236261847,355,27208319,72717703,4267606,1905,-11438363,6.85
(주)대유플러스,300,Dec-11,144700001,161408395,605360116,8065107,514576787,334908921,389,29540431,90783329,-4626303,3220,-604730,-3.71
(주)대유플러스,300,Dec-12,177030132,146968185,609385380,-7892167,508186780,379402054,449,43569035,101198600,-18142399,1490,-18206227,-15.27
(주)대유플러스,300,Dec-13,204272950,143969217,639239249,-4251984,531438756,423640919,503,43569035,107800493,7290563,1330,9297789,3.96
(주)대유플러스,300,Dec-14,220800473,186908543,706651399,-14014128,599702241,501739482,159,44060263,106949159,-3864118,1230,613857,-7.53
(주)대유플러스,300,Dec-15,195828780,162895923,784472056,-22416389,677878811,495781661,174,44060263,106593244,-172926,1190,1460003,-8.36
(주)대유플러스,300,Dec-16,188783204,174409289,945163529,-21641431,825278445,434112971,50,44060263,119885084,9505299,945,10364596,-4.07
(주)대유플러스,300,Dec-17,188361091,169787353,947287988,-47004072,825070580,457742056,52,44060263,122217407,-3742120,730,6889591,-16.44
(주)대유플러스,300,Dec-18,245491515,198856934,999984900,-50720326,863058947,503410184,118,50341230,136925953,18686497,854,36520749,4.31
(주)대유플러스,300,Dec-19,847930595,871222278,1088573439,-40996988,928163577,457263303,129,53313375,160409862,20318481,775,16313601,6.96
(주)대유플러스,300,Dec-20,199202042,287355850,473214227,-47406079,352222462,452928403,123,58331444,120991765,-5738070,777,14542187,-8.56
(주)더 미동,161570,Dec-12,,,,,,,,,,,,,
(주)더 미동,161570,Dec-13,34857970,3805838,36205998,13193089,4072110,41879645,24,4500000,32133888,3735167,8260,3324159,11.62
(주)더 미동,161570,Dec-14,36342362,4313664,38080216,14714880,4511084,36758112,33,4500000,33569132,1780561,4900,704546,5.42
(주)더 미동,161570,Dec-15,56682381,3676373,58393619,15023952,13686818,40713758,37,6400000,44706800,590543,11500,145126,1.51
(주)더 미동,161570,Dec-16,42595028,4064394,53455517,11996544,4065222,28872693,28,6895893,49390295,-3098362,7250,-6246784,-6.59
(주)더 미동,161570,Dec-17,36443002,2636492,47059771,8414345,2636492,28157406,14,6895893,44423279,-3582199,6200,-3853114,-7.64
(주)더 미동,161570,Dec-18,27645731,1836030,33966457,-4078293,1836030,19602894,12,6895893,32130428,-12540176,3320,-3389329,-32.76
(주)더 미동,161570,Dec-19,16771534,6660163,35112641,-7119460,6660163,24883150,11,6895893,28452478,-3337757,2295,-3633248,-10.73
(주)더 미동,161570,Dec-20,13167569,4201732,22077356,-14292995,4201732,26994124,12,6895893,17875623,-6915710,1950,-4296889,-29.66
(주)더에이치큐,192410,Dec-10,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-11,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-12,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-13,,,,,,,,,,,,,
(주)더에이치큐,192410,Dec-14,,,,,,,81,,,,14250,,
(주)더에이치큐,192410,Dec-15,31669437,6291895,36876359,24982804,6509933,26517055,89,1805100,30366426,1261698,8720,345831,4.15
(주)더에이치큐,192410,Dec-16,27674096,6910128,34259563,21667147,7134464,15256623,88,1805100,27125100,-3315657,11400,-5234529,-11.53
(주)더에이치큐,192410,Dec-17,92311977,50395674,100378313,18448807,50899028,34493107,104,12217900,49479286,-3190011,7200,1374839,-11.01
(주)더에이치큐,192410,Dec-18,104827521,37708753,112689957,13576947,67829912,32996761,106,11912003,44860045,-4702885,408,-3598661,-17.49
(주)더에이치큐,192410,Dec-19,96187492,39936281,102970317,14698251,55189212,31303512,129,11912003,47781105,2962339,408,3645310,4.18
(주)더에이치큐,192410,Dec-20,61710769,29413710,66434121,4929723,34774427,13589427,107,13451937,31659694,-12229657,2440,-11779313,-33.11
(주)동운아나텍,94170,Dec-10,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-11,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-12,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-13,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-14,,,,,,,,,,,,,
(주)동운아나텍,94170,Dec-15,,,,,,,116,,,,10700,,
(주)동운아나텍,94170,Dec-16,,,,,,,130,,,,11250,,
(주)동운아나텍,94170,Dec-17,,,,,,,130,,,,16150,,
(주)동운아나텍,94170,Dec-18,,,,,,,116,,,,5670,,
(주)동운아나텍,94170,Dec-19,,,,,,,125,,,,7500,,
(주)동운아나텍,94170,Dec-20,,,,,,,122,,,,12400,,
(주)동일기연,32960,Dec-10,81041164,12026053,88494733,77219845,12924509,52281083,152,4013679,75570224,15305884,10650,,20.35
(주)동일기연,32960,Dec-11,52425199,13689685,59334855,84027280,13712900,45546692,152,4166911,45621955,7149550,13400,6995799,11.84
(주)동일기연,32960,Dec-12,52634665,5055195,59541847,56309685,7882538,35460962,152,4255353,51659309,6289564,9740,3728736,13.02
(주)동일기연,32960,Dec-13,56820161,5297445,63525265,60566315,7295371,32037652,134,4348425,56229894,4485300,10200,3125707,8.37
(주)동일기연,32960,Dec-14,58207304,4907620,66654278,64785399,5856389,33098686,142,4446145,60797889,4147569,10250,3124221,7.67
(주)동일기연,32960,Dec-15,45073539,5130176,59911236,68557937,5812319,28501761,142,4548745,54098918,3509020,14200,1784953,7.06
(주)동일기연,32960,Dec-16,48959067,6394545,65783269,74277509,6394545,28280102,147,4638187,59388724,5318183,13150,1082478,10.13
(주)동일기연,32960,Dec-17,56950713,5982817,72003645,80847645,7065550,34429354,161,4730174,64938095,7272078,13550,2387315,11.87
(주)동일기연,32960,Dec-18,46221616,3828596,61115452,80384678,5044011,26930368,144,4824842,56071441,-783480,12900,-1363334,-0.4
(주)동일기연,32960,Dec-19,44152063,4122524,58374142,47079827,6071452,28951585,140,4892123,52302690,2078974,12400,919141,5.3
(주)동일기연,32960,Dec-20,44355972,4353873,57696805,47698203,5279351,25251570,132,4953655,52417453,89007,12350,190941,1.53
(주)드림텍,192650,Dec-10,75248855,47333299,85430639,31495827,52734908,231970710,,1000000,32695730,7490003,,,22.91
(주)드림텍,192650,Dec-11,90023420,64122361,120345530,50955948,68182491,317904673,,1000000,52163039,19588729,,19204747,46.17
(주)드림텍,192650,Dec-12,133696994,84894832,176620266,87111833,89273623,448154096,,1035000,87346643,38061797,,51944977,54.57
(주)드림텍,192650,Dec-13,165985032,96988182,239405378,124116765,113240768,752133549,,2504700,126164610,58334822,,72305945,54.64
(주)드림텍,192650,Dec-14,100194052,68415695,207157642,115299699,87204334,480418512,,2504700,119953308,16324219,,27920586,13.3
(주)드림텍,192650,Dec-15,125399992,140917358,247052414,81337773,160023922,372144145,,2504700,87028492,-14793797,,-13462762,-14.09
(주)드림텍,192650,Dec-16,144109028,167243211,268406597,81514791,182266260,557237727,,2504700,86140337,-425896,,4230769,-0.33
(주)드림텍,192650,Dec-17,152555330,136842104,280505338,105955272,170967424,679428781,,2515280,109537915,24931835,,40582617,25.88
(주)드림텍,192650,Dec-18,132044385,105598789,284905743,142427783,142151515,601545649,355,2515280,142754228,37071423,,42383561,29.49
(주)드림텍,192650,Dec-19,158733889,138908625,377121831,166796655,155995033,559670324,622,6106512,221126798,23400364,6770,30460474,13.24
(주)드림텍,192650,Dec-20,261618204,276834424,604275055,172743670,302024085,1045847643,369,6659754,302250970,10681011,11700,19695004,8.79
(주)디스플레이테크,66670,Dec-10,,,,,,,612,,,,4600,,
(주)디스플레이테크,66670,Dec-11,,,,,,,303,,,,2315,,
(주)디스플레이테크,66670,Dec-12,,,,,,,227,,,,6050,,
(주)디스플레이테크,66670,Dec-13,,,,,,,312,,,,8650,,
(주)디스플레이테크,66670,Dec-14,,,,,,,221,,,,4815,,
(주)디스플레이테크,66670,Dec-15,,,,,,,48,,,,4125,,
(주)디스플레이테크,66670,Dec-16,,,,,,,47,,,,4225,,
(주)디스플레이테크,66670,Dec-17,,,,,,,39,,,,3800,,
(주)디스플레이테크,66670,Dec-18,,,,,,,34,,,,3890,,
(주)디스플레이테크,66670,Dec-19,,,,,,,36,,,,3740,,
(주)디스플레이테크,66670,Dec-20,69342603,15136796,170203179,141004978,18735288,41735459,40,9345959,151467891,3838396,3755,3882664,2.55
(주)디에이피,66900,Dec-10,,,,,,,646,,,,2260,,
(주)디에이피,66900,Dec-11,,,,,,,922,,,,2260,,
(주)디에이피,66900,Dec-12,,,,,,,1071,,,,6250,,
(주)디에이피,66900,Dec-13,,,,,,,1228,,,,5690,,
(주)디에이피,66900,Dec-14,,,,,,,1021,,,,3735,,
(주)디에이피,66900,Dec-15,,,,,,,1088,,,,4050,,
(주)디에이피,66900,Dec-16,,,,,,,1058,,,,4270,,
(주)디에이피,66900,Dec-17,,,,,,,1116,,,,2935,,
(주)디에이피,66900,Dec-18,,,,,,,1130,,,,2655,,
(주)디에이피,66900,Dec-19,,,,,,,1044,,,,3580,,
(주)디에이피,66900,Dec-20,,,,,,,1037,,,,4045,,
(주)디엠티,134580,Dec-10,,,,,,,,,,,,,
(주)디엠티,134580,Dec-11,35670908,13103873,38637887,14945226,14823692,54469517,,3213717,23814195,3521883,,,14.79
(주)디엠티,134580,Dec-12,45042619,12584014,46851350,23042873,14947583,90306897,,3213717,31903768,8099557,,9223859,29.07
(주)디엠티,134580,Dec-13,51710859,8205056,53725025,27930984,11183013,70893414,74,3750000,42542012,4913428,4985,5262563,13.2
(주)디엠티,134580,Dec-14,65504192,20600762,68332603,31308531,22368605,92581017,81,3750000,45963998,3907192,5730,4343388,8.83
(주)디엠티,134580,Dec-15,53877260,10264273,61489935,36053394,11425066,107808603,86,5625000,50064869,5402931,4175,4612356,11.26
(주)디엠티,134580,Dec-16,48961341,14861861,56917275,28536333,15025861,77354544,50,5625000,41891414,-6679357,6180,-7275618,-14.39
(주)디엠티,134580,Dec-17,32439138,9635570,37292883,11854210,9785710,47048592,53,5625000,27507172,-10505150,3785,-10845023,-30.23
(주)디엠티,134580,Dec-18,38468829,9702776,38667067,13290107,9732776,44502968,51,5625000,28934290,1465396,2890,1542572,5.2
(주)디엠티,134580,Dec-19,,,,,,,52,,,,2330,,
(주)디엠티,134580,Dec-20,,,,,,,63,,,,2800,,
(주)디지아이,43360,Dec-10,38385797,10955897,67357437,39022010,15281652,44089641,86,4500000,52075785,1946724,3240,1324701,5
(주)디지아이,43360,Dec-11,,,,,,,81,,,,1955,,
(주)디지아이,43360,Dec-12,,,,,,,86,,,,2400,,
(주)디지아이,43360,Dec-13,,,,,,,81,,,,2850,,
(주)디지아이,43360,Dec-14,30277996,4596936,56474813,38147197,4596936,25893556,79,4500000,51877877,1557299,2535,24529,3.08
(주)디지아이,43360,Dec-15,,,,,,,74,,,,3425,,
(주)디지아이,43360,Dec-16,,,,,,,74,,,,4865,,
(주)디지아이,43360,Dec-17,,,,,,,82,,,,3215,,
(주)디지아이,43360,Dec-18,,,,,,,81,,,,2560,,
(주)디지아이,43360,Dec-19,,,,,,,73,,,,2785,,
(주)디지아이,43360,Dec-20,,,,,,,62,,,,2480,,
(주)디케이티,290550,Dec-15,,,,,,,,,,,,,
(주)디케이티,290550,Dec-16,29485524,37206153,47588459,2053053,42934081,146470487,,2400000,4654378,1924798,,840825,41.35
(주)디케이티,290550,Dec-17,65660725,62146518,87099371,12763145,72770230,278842683,,2400000,14329141,10887124,,14080278,114.7
(주)디케이티,290550,Dec-18,49787168,42666938,71808049,11280343,43409778,240165625,45,3439991,28398270,-1680585,14100,8680459,-7.87
(주)디케이티,290550,Dec-19,85268078,55735165,114499310,19425986,56178571,337722378,51,4115667,58320739,7942696,13800,12886302,18.32
(주)디케이티,290550,Dec-20,67772675,35698640,103099474,30338584,35805406,346146179,49,4115667,67294069,10822106,22100,14471535,17.23
(주)딜리,131180,Dec-10,20886397,3988374,31389880,25975434,4325518,29250182,69,2200000,27064361,5090094,,,18.81
(주)딜리,131180,Dec-11,28959097,2100054,44767009,28417826,2351223,28938214,81,2935000,42415786,3982515,4800,3439199,11.46
(주)딜리,131180,Dec-12,32061308,2978667,48117303,30831469,3308239,32942064,80,2935000,44809064,3456126,1505,2885149,7.93
(주)딜리,131180,Dec-13,33609295,2842463,50035462,32820766,3215046,32786658,90,2935000,46820416,3201439,2210,2525478,7
(주)딜리,131180,Dec-14,35687841,3294540,52213496,34936086,3294540,33956365,87,2935000,48918956,3423501,1825,2473613,7.14
(주)딜리,131180,Dec-15,39948220,4548695,60639249,39131745,7548695,42510672,89,2935000,53090554,5645457,2860,5137259,11.07
(주)딜리,131180,Dec-16,36872656,2765450,58262673,41530567,2779150,38637658,101,2935000,55483523,4134825,2310,3742386,7.62
(주)딜리,131180,Dec-17,39191059,4606984,61374023,42633490,4725182,50899907,110,2935000,56648841,2541071,2490,2467274,4.55
(주)딜리,131180,Dec-18,39773526,4349550,62045838,43780504,4534144,43828703,105,2935000,57511694,2556101,1945,94871,4.52
(주)딜리,131180,Dec-19,34154520,4681840,63808112,44879067,6210663,40486467,103,2935000,57597449,2092005,1795,814493,3.66
(주)딜리,131180,Dec-20,29785805,3646332,61602789,43183252,6356927,27680416,76,2935000,55245861,-560736,1550,907275,-0.99
(주)라닉스,317120,Dec-18,,,,,,,,,,,,,
(주)라닉스,317120,Dec-19,,,,,,,50,,,,7000,,
(주)라닉스,317120,Dec-20,,,,,,,61,,,,10300,,
(주)라이트론,69540,Dec-10,20676026,6520833,32691542,10684741,8137307,29820522,106,3158056,24554236,4705434,3470,4205033,20.71
(주)라이트론,69540,Dec-11,24322685,6979174,38950287,14584589,10095849,37556589,109,3158056,28854438,4826225,2695,4010895,17.97
(주)라이트론,69540,Dec-12,33311891,12538375,48365400,19883937,14614090,44020565,120,3158056,33751311,5318762,3440,3746495,17.02
(주)라이트론,69540,Dec-13,36030072,11206663,52242226,22383438,15904870,43728305,135,3158056,36337356,2477636,3500,1632441,7.27
(주)라이트론,69540,Dec-14,38339500,10756801,54242132,25771385,14351569,51695398,148,3158056,39890563,3224103,4075,2529823,8.48
(주)라이트론,69540,Dec-15,30504217,5009640,45872774,21744531,9929780,29687771,134,3158056,35942994,-4386330,4785,-5043859,-11.57
(주)라이트론,69540,Dec-16,41195676,16343783,60922124,22322266,19411040,41502263,168,3584677,41511085,525386,6940,573489,1.54
(주)라이트론,69540,Dec-17,49489764,31668590,75473002,19967735,34423785,82344246,151,3726170,41049217,-3042593,5410,123579,-7.42
(주)라이트론,69540,Dec-18,53771011,50469688,88978622,-22179810,54359096,37937437,158,7084009,34619526,-40865539,8900,-3479553,-107.77
(주)라이트론,69540,Dec-19,56091680,41213303,79429657,-18093939,41745608,112769838,174,7165775,37684050,3379374,5420,25711047,9.95
(주)라이트론,69540,Dec-20,42048436,9432248,66889580,-37651320,15472932,19643286,178,11587190,51416648,-19589882,5420,-18896141,-43.4
(주)루멘스,38060,Dec-10,125446387,89312333,233298508,12896333,129677681,249083674,212,20045341,103620827,10472903,8190,15259582,10.11
(주)루멘스,38060,Dec-11,144404470,120000072,260588770,35087281,133747851,344858086,211,20110849,126840919,21901563,6200,22515239,19.28
(주)루멘스,38060,Dec-12,179787452,141982521,304151546,55019982,153792458,494993284,,20409107,150359088,19535845,7020,31570292,14.41
(주)루멘스,38060,Dec-13,212984980,116857122,334280773,87630587,126961398,614155062,264,22506734,207319375,32418843,10100,52502668,18.25
(주)루멘스,38060,Dec-14,232182087,110407841,352461578,99372519,123142123,524481150,279,23638392,229319456,11741932,7050,20077720,5.4
(주)루멘스,38060,Dec-15,209169275,101986947,339995984,92138995,120703496,425616476,262,23638392,219292488,-7928527,4285,6144903,-2.71
(주)루멘스,38060,Dec-16,198941477,111085290,349895917,86804793,136037035,402840610,257,23638392,213858882,-6229836,3835,5244862,-2.43
(주)루멘스,38060,Dec-17,178468593,102642186,345508438,89944269,123435724,361567289,229,23638392,222072714,1165674,4215,-9209649,1.47
(주)루멘스,38060,Dec-18,178699578,121208863,332871975,61472526,141444805,325834561,197,23638392,191427170,-31484982,2870,-20383165,-16.34
(주)루멘스,38060,Dec-19,150965050,136645916,278451657,-450360,147894772,323587779,156,23638392,130556884,-61111244,3080,-39217867,-41.78
(주)루멘스,38060,Dec-20,135797162,133179671,238637832,-18811032,141157213,331648260,140,23859375,97480619,-28308304,3115,-13700987,-16.41
(주)릭스솔루션,29480,Dec-10,62139409,51910925,106045148,-12175879,57046447,81747132,147,41293269,48998701,-14977960,2360,,-30.78
(주)릭스솔루션,29480,Dec-11,37578091,33725662,75946478,-62535786,38114862,51755052,152,62711028,37831616,-50127229,916,-9583500,-131.02
(주)릭스솔루션,29480,Dec-12,23778931,20318859,55788602,-73135216,26281385,41178683,132,6467850,29507217,-10689029,178,-5776949,-36.23
(주)릭스솔루션,29480,Dec-13,14314055,21611943,35384615,-35668750,26597916,20534276,37,9426693,8786699,-28721377,1565,-13904969,-150
(주)릭스솔루션,29480,Dec-14,,,,,,,109,,,,740,,
(주)릭스솔루션,29480,Dec-15,,,,,,,106,,,,2170,,
(주)릭스솔루션,29480,Dec-16,,,,,,,110,,,,1560,,
(주)릭스솔루션,29480,Dec-17,,,,,,,117,,,,1050,,
(주)릭스솔루션,29480,Dec-18,17301470,14986294,28431748,-12591730,17702532,23074941,122,16397643,10729216,-5120760,469,-1335245,-51.67
(주)릭스솔루션,29480,Dec-19,39307761,36140360,63139837,-12004089,40295715,36483979,129,6085529,22844122,-6421201,1000,-3012624,-38.68
(주)릭스솔루션,29480,Dec-20,15351708,11735792,38625151,-18803489,14403170,25175823,118,7966578,24221981,-19325974,575,-3573279,-82.72
(주)마이크로컨텍솔루션,98120,Dec-10,,,,,,,67,,,,3185,,
(주)마이크로컨텍솔루션,98120,Dec-11,,,,,,,64,,,,3160,,
(주)마이크로컨텍솔루션,98120,Dec-12,14916200,3698796,31342853,23074335,4110797,28127306,74,4156383,27232057,5355107,3280,5753652,19.66
(주)마이크로컨텍솔루션,98120,Dec-13,18412194,4388749,38071841,27794025,5958360,31206298,80,4156383,32113481,5427369,5200,5944040,18.36
(주)마이크로컨텍솔루션,98120,Dec-14,24988492,7185002,48654440,35212133,8926238,45732510,93,4156383,39728202,8300078,12150,10445107,23.5
(주)마이크로컨텍솔루션,98120,Dec-15,25746560,5022071,48093349,37274831,5981137,35793920,121,4156383,42112212,3319138,6820,4060177,8.66
(주)마이크로컨텍솔루션,98120,Dec-16,23599897,2463584,44740847,36466521,3729830,27223309,112,4156383,41011017,-249973,6910,-647163,-0.41
(주)마이크로컨텍솔루션,98120,Dec-17,22622967,3059995,41284657,32552661,4353547,27006640,117,4156383,36931110,-3856013,4725,-1785617,-9.24
(주)마이크로컨텍솔루션,98120,Dec-18,16875307,2431958,35818677,27761785,3870441,25683997,133,4156383,31948236,-4497585,2400,-3535073,-12.82
(주)마이크로컨텍솔루션,98120,Dec-19,19479418,3449643,37413850,28606540,4671857,34428727,128,4156383,32741993,831947,4855,671642,2.71
(주)마이크로컨텍솔루션,98120,Dec-20,26714885,7090978,42743114,30083538,8240254,39274890,130,4156383,34502860,1120574,6170,1654133,3.33
(주)매직마이크로,127160,Dec-10,,,,,,,,,,,,,
(주)매직마이크로,127160,Dec-11,,,,,,,,,,,,,
(주)매직마이크로,127160,Dec-12,,,,,,,,,,,,,
(주)매직마이크로,127160,Dec-13,,,,,,,166,,,,,,
(주)매직마이크로,127160,Dec-14,,,,,,,204,,,,,,
(주)매직마이크로,127160,Dec-15,28632463,31983306,94090170,15567374,55902646,65348347,206,3111063,38187523,-2371499,4600,-1177541,-6.21
(주)매직마이크로,127160,Dec-16,31967684,52619001,95243648,9436203,62065249,64824128,156,3111063,33178399,-6505969,4475,-6109976,-17.96
(주)매직마이크로,127160,Dec-17,20544514,50635976,92684328,5536148,58786951,77652131,93,3166618,33897377,-4593098,1225,-3384794,-13.16
(주)매직마이크로,127160,Dec-18,36744959,61617764,139584364,1417140,66817117,80032261,127,5882278,72767248,-4127270,3440,398036,-7.78
(주)매직마이크로,127160,Dec-19,31496328,65037698,128970686,-10941084,70749666,73799745,77,6149032,58221020,-15717101,800,-8471761,-23.47
(주)매직마이크로,127160,Dec-20,20190577,58528621,80083490,-56905628,60411849,48977947,33,7779307,19671641,-46940833,297,-13000203,-128.87
(주)머큐리,100590,Dec-10,,,,,,,,,,,,,
(주)머큐리,100590,Dec-11,,,,,,,,,,,,,
(주)머큐리,100590,Dec-12,,,,,,,,,,,,,
(주)머큐리,100590,Dec-13,,,,,,,,,,,,,
(주)머큐리,100590,Dec-14,,,,,,,,,,,,,
(주)머큐리,100590,Dec-15,,,,,,,,,,,,,
(주)머큐리,100590,Dec-16,,,,,,,,,,,,,
(주)머큐리,100590,Dec-17,,,,,,,,,,,,,
(주)머큐리,100590,Dec-18,,,,,,,193,,,,10350,,
(주)머큐리,100590,Dec-19,,,,,,,190,,,,8710,,
(주)머큐리,100590,Dec-20,,,,,,,186,,,,9180,,
(주)멜파스,96640,Dec-10,,,,,,,294,,,,29000,,
(주)멜파스,96640,Dec-11,,,,,,,312,,,,25400,,
(주)멜파스,96640,Dec-12,,,,,,,309,,,,27050,,
(주)멜파스,96640,Dec-13,,,,,,,303,,,,9660,,
(주)멜파스,96640,Dec-14,,,,,,,221,,,,6020,,
(주)멜파스,96640,Dec-15,,,,,,,183,,,,5100,,
(주)멜파스,96640,Dec-16,,,,,,,183,,,,7260,,
(주)멜파스,96640,Dec-17,,,,,,,125,,,,4180,,
(주)멜파스,96640,Dec-18,,,,,,,61,,,,1995,,
(주)멜파스,96640,Dec-19,17603430,49391490,79763076,-66887109,49663470,75991828,53,11337262,30099605,-11767230,1640,4013528,-39.09
(주)멜파스,96640,Dec-20,11469646,32120884,65334719,-80326173,32328773,50235710,37,16785697,33005946,-11983306,1820,1189220,-37.98
(주)모베이스,101330,Dec-10,45273683,43037834,111622191,40118907,48790976,113042348,241,3000000,62831215,-355856,7570,3049326,-0.68
(주)모베이스,101330,Dec-11,59562235,52040985,126176365,43954102,58977973,128747685,241,4500000,67198392,3835195,3295,6630815,5.9
(주)모베이스,101330,Dec-12,62245769,43599004,131756961,62423150,47950392,201747548,223,4500000,83806569,18469048,13850,21079821,24.46
(주)모베이스,101330,Dec-13,64460419,58490134,167704781,86765077,60744752,276020283,241,4500000,106960028,24341927,11300,31943689,25.52
(주)모베이스,101330,Dec-14,85261550,38154343,180852346,119537534,38902867,382249636,171,5400000,141949478,34572457,10750,42395680,27.78
(주)모베이스,101330,Dec-15,99492092,26686833,199989247,147774363,26853649,254982987,230,7776000,173135598,29489788,8070,20056725,18.69
(주)모베이스,101330,Dec-16,115114018,38971496,247707378,179265443,40557335,285420879,112,7776000,207150043,31533941,8800,33658828,16.71
(주)모베이스,101330,Dec-17,113810592,42118546,250446108,192023092,43477603,320774245,136,9996228,206968505,15391700,6540,23402084,7.73
(주)모베이스,101330,Dec-18,132787032,55538635,299284345,211095322,74256830,375310929,114,11979094,225027514,20997164,3455,23060415,9.79
(주)모베이스,101330,Dec-19,454510197,536584243,991473184,254046428,647806473,652513096,44,11979094,343666711,46530165,4240,31961813,18.68
(주)모베이스,101330,Dec-20,444622571,507465533,965929052,241271363,629477197,1136996905,44,11979094,336451855,-22480057,3865,7058669,-4.88
(주)모아텍,33200,Dec-10,107176772,36445360,158551619,96493448,39444778,169901450,105,6941340,119106841,6899397,7230,11818410,6.9
(주)모아텍,33200,Dec-11,103308314,31865106,157788919,97038399,37317535,176287650,125,7206490,120471384,3169881,4625,3931928,2.52
(주)모아텍,33200,Dec-12,111468177,26371744,173163582,89555621,31405707,147624355,127,7665593,141757875,-4260229,3720,-1617545,-6.3
(주)모아텍,33200,Dec-13,100594655,33783344,163786350,81870543,35570898,137249866,132,7665593,128215452,-11259728,4250,-10304623,-6.46
(주)모아텍,33200,Dec-14,81884724,13717539,119705602,74563718,16309933,80650185,119,7665593,103395670,-7430066,2900,-5285424,-6.62
(주)모아텍,33200,Dec-15,82170266,21728709,126152187,72125678,24133017,63821318,101,7665593,102019170,-1777272,2650,-3697531,-1.76
(주)모아텍,33200,Dec-16,80566596,7909869,113160821,75011318,8082823,56642560,99,7665593,105077998,2851862,4810,-75267,2.24
(주)모아텍,33200,Mar-18,55265287,6038664,80920977,72121060,6464370,45468636,105,7665593,74456606,1100322,4525,1694169,1.42
(주)모아텍,33200,Mar-19,56126845,4370002,81214750,72765224,5359240,38650809,94,7665593,75855510,897370,4725,963329,1.13
(주)모아텍,33200,Mar-20,54714050,3572011,79903291,70449603,4871668,27525035,89,7665593,75031623,-2444075,4745,-2840041,-3.36
(주)미코,59090,Dec-10,46791287,63047845,141583468,16137466,92592353,125623169,699,11955897,48991115,13967389,3750,9138387,26.03
(주)미코,59090,Dec-11,50389263,69054299,154834983,12600362,108922719,124257358,685,11955897,45912264,-3693670,3210,7018026,-4.89
(주)미코,59090,Dec-12,48283381,62401078,155496949,15918158,105392033,130434043,705,11955897,50104917,4142620,2485,10441038,7.38
(주)미코,59090,Dec-13,58681564,52467058,162859575,-8613182,119467464,123649349,239,11955897,43392111,-26961826,2065,-14064203,-55.01
