회사명,코드,년도,[제조]순운전자본비율(IFRS연결),법인세비용차감전순이익,이자비용1,이자비용2,이자비용3,이자비용4,당기순이익,법인세비용,금융수익,금융원가,지분법
(주)위메이드맥스,101730,Dec-14,45.42,-3425783,0,0,0,0,-3973314,547531,1626039,225996,318635
(주)위메이드맥스,101730,Dec-11,53.67,6819902,51444,,0,0,6019113,800789,3101011,238518,0
(주)위메이드맥스,101730,Dec-12,41.65,-3651361,68291,,0,0,-4790971,1139610,2324641,3072254,-215247
(주)위메이드맥스,101730,Dec-10,72.98,9013507,0,,0,0,8477967,535540,3348435,495064,0
(주)위세아이텍,65370,Dec-15,,,,,,,,,,,
(주)위세아이텍,65370,Dec-16,,,,,,,,,,,
(주)위세아이텍,65370,Dec-14,,,,,,,,,,,
(주)위세아이텍,65370,Dec-19,,,,,,,,,,,
(주)위세아이텍,65370,Dec-20,,,,,,,,,,,
(주)위세아이텍,65370,Dec-18,,,,,,,,,,,
(주)위세아이텍,65370,Dec-17,,,,,,,,,,,
(주)위세아이텍,65370,Dec-13,,,,,,,,,,,
(주)위세아이텍,65370,Dec-12,,,,,,,,,,,
(주)윈스,136540,Dec-15,,,,,,,,,,,
(주)윈스,136540,Dec-13,,,,,,,,,,,
(주)윈스,136540,Dec-14,,,,,,,,,,,
(주)윈스,136540,Dec-18,38.71,12377490,1389017,0,0,0,11500957,876533,5593749,3879511,0
(주)윈스,136540,Dec-19,19.5,17635559,1325065,0,0,0,14983241,2652318,5561898,2796219,0
(주)윈스,136540,Dec-20,30.42,21093114,994452,0,0,0,18338257,2754857,7720007,4522868,0
(주)윈스,136540,Dec-17,42.53,8954805,1010299,0,0,0,7720533,1234272,2518588,1820258,0
(주)윈스,136540,Dec-16,,,,,,,,,,,
(주)윈스,136540,Dec-11,,,,,,,,,,,
(주)윈스,136540,Dec-12,,,,,,,,,,,
(주)유디피,91270,Dec-10,,,,,,,,,,,
(주)유디피,91270,Dec-13,,,,,,,,,,,
(주)유디피,91270,Dec-14,,,,,,,,,,,
(주)유디피,91270,Dec-17,-1243.21,-8870055,773356,0,0,0,-9382014,0,343532,1483235,0
(주)유디피,91270,Dec-15,,,,,,,,,,,
(주)유디피,91270,Dec-11,,,,,,,,,,,
(주)유디피,91270,Dec-16,-85.32,-20887362,849759,0,0,0,-24826817,3939455,1031328,1564899,0
(주)유디피,91270,Dec-12,,,,,,,,,,,
(주)유비케어,32620,Dec-14,53.77,3477868,0,0,0,0,-3003298,608547,745447,0,0
(주)유비케어,32620,Dec-15,55.53,4916764,0,0,0,0,6206377,45372,660800,0,0
(주)유비케어,32620,Dec-16,53.06,7266940,0,0,0,0,5068877,2134382,587537,0,-14623
(주)유비케어,32620,Dec-17,44.27,4566325,4971,0,0,0,3540826,1025499,401166,4971,-2450025
(주)유비케어,32620,Dec-18,49.34,7711370,0,0,0,0,6088032,1623339,783255,0,-3279007
(주)유비케어,32620,Dec-19,50.27,10857314,20807,0,0,0,7334986,3431662,264276,20807,-3130081
(주)유비케어,32620,Dec-20,46.84,9228535,59934,0,0,0,6848983,2379552,324343,59934,-7262517
(주)유비케어,32620,Dec-13,47.17,-1311304,0,0,0,0,-4307609,872451,685910,0,0
(주)유비케어,32620,Dec-12,43.58,589716,4866,,0,0,307812,281904,786619,4866,0
(주)유비케어,32620,Dec-11,51.04,3976955,13,,0,0,3609202,367753,762597,13,0
(주)유비케어,32620,Dec-10,43.74,2374003,2888,,0,0,2326590,47414,971615,2888,0
(주)율호,72770,Dec-10,-11.54,-18468459,1800920,,0,0,-18100218,-368241,532862,1816193,0
(주)율호,72770,Dec-13,20.38,234986,218338,0,0,0,178612,-6184,304056,218338,0
(주)율호,72770,Dec-11,29.09,3954793,1593863,,0,0,3704768,250025,406009,1593863,0
(주)율호,72770,Dec-17,30.21,-7636378,250219,0,0,0,-7755796,119418,318098,1623142,0
(주)율호,72770,Dec-18,,,,,,,,,,,
(주)율호,72770,Dec-15,26.97,74518,84858,0,0,0,162081,-87563,349433,102417,0
(주)율호,72770,Dec-20,29.56,-135648,651121,0,0,0,1088100,-472179,637158,1952263,0
(주)율호,72770,Dec-16,41.14,1760816,62971,0,0,0,1134129,626687,1391557,63096,0
(주)율호,72770,Dec-12,32.76,520483,450044,,0,0,183815,39321,404730,450044,0
(주)율호,72770,Dec-19,32.17,1937730,231381,0,0,0,-887872,517108,425423,320879,0
(주)율호,72770,Dec-14,22.91,-289734,138267,0,0,0,-426548,136813,211421,138267,0
(주)이글루시큐리티,67920,Dec-14,,,,,,,,,,,
(주)이글루시큐리티,67920,Dec-15,48.89,-2417572,73,0,0,0,-3836740,1419168,423503,28342,0
(주)이글루시큐리티,67920,Dec-16,49.38,3218914,93,0,0,0,3488445,-269531,430020,9063,0
(주)이글루시큐리티,67920,Dec-17,49.97,3440490,0,0,0,0,4183121,-742632,292876,80537,0
(주)이글루시큐리티,67920,Dec-18,67.76,8818553,0,0,0,0,8821861,-3308,561183,8120,0
(주)이글루시큐리티,67920,Dec-19,63.32,2111944,16027,0,0,0,1980544,131399,755211,16027,-196645
(주)이글루시큐리티,67920,Dec-20,65.68,5128815,62573,0,0,0,4935763,193051,546032,94771,-231220
(주)이글루시큐리티,67920,Dec-13,,,,,,,,,,,
(주)이글루시큐리티,67920,Dec-11,,,,,,,,,,,
(주)이글루시큐리티,67920,Dec-12,,,,,,,,,,,
(주)이글루시큐리티,67920,Dec-10,,,,,,,,,,,
(주)이루온,65440,Dec-13,15.29,1589532,1221262,0,0,0,1350628,238904,2193959,1221262,0
(주)이루온,65440,Dec-15,2.58,60643,1060974,0,0,0,11582,49060,315049,1722933,0
(주)이루온,65440,Dec-14,-6.66,-6190325,1276659,0,0,0,-6929667,739341,309480,1276660,0
(주)이루온,65440,Dec-12,2.4,-2520380,1178778,,0,0,-3035062,514682,3054031,1178778,0
(주)이루온,65440,Dec-18,37.36,957960,605733,0,0,0,920420,37540,541544,957256,0
(주)이루온,65440,Dec-19,40.99,611707,487264,0,0,0,534329,77378,714813,581771,0
(주)이루온,65440,Dec-20,41.91,2136441,360550,0,0,0,2124692,11750,1069464,966999,0
(주)이루온,65440,Dec-17,18.3,-1461564,683989,0,0,0,-1687684,226120,373380,811198,0
(주)이루온,65440,Dec-16,16.44,-633388,833049,0,0,0,-1039065,405676,266059,1044508,0
(주)이루온,65440,Dec-11,11.49,-51527,900596,,0,0,-171104,119577,280391,900596,0
(주)이루온,65440,Dec-10,11.39,232142,968022,,0,0,261171,-29029,206440,968022,0
(주)이룸지엔지,50640,Dec-10,,,,,,,,,,,
(주)이스트소프트,47560,Dec-14,-7.97,-2091831,1330152,0,0,0,-2029375,-62455,562689,1500255,-205182
(주)이스트소프트,47560,Dec-15,10.84,-1919776,702363,0,0,0,-2148470,228694,622960,755678,-155651
(주)이스트소프트,47560,Dec-13,10.72,-4234175,1295814,0,0,0,-4325453,91278,340295,1787804,-97310
(주)이스트소프트,47560,Dec-17,-0.67,-3522524,1323012,0,0,0,-2936874,-585650,386744,2244198,-30119
(주)이스트소프트,47560,Dec-18,14.28,1330755,1635936,0,0,0,1986017,-655262,7864844,8080275,-67401
(주)이스트소프트,47560,Dec-19,12.04,-16773667,1981629,0,0,0,-16092359,-681308,4092923,14603660,311694
(주)이스트소프트,47560,Dec-20,11.08,8032327,2125098,0,0,0,7141277,891050,7417359,5995516,185121
(주)이스트소프트,47560,Dec-16,29.2,-1591535,887394,0,0,0,-2328515,736980,1899336,941886,-24251
(주)이스트소프트,47560,Dec-12,17.59,-8036132,1384004,,0,0,-7825437,-210694,615597,2075816,224410
(주)이스트소프트,47560,Dec-11,20.42,9688038,467373,,0,0,6678194,3009844,488337,1009197,15514
(주)이스트소프트,47560,Dec-10,28.28,6146424,113037,,0,0,5350108,796316,521051,346787,0
(주)이씨에스텔레콤,67010,Mar-13,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-15,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-14,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-11,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-18,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-19,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-20,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-10,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-17,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-12,,,,,,,,,,,
(주)이씨에스텔레콤,67010,Mar-16,,,,,,,,,,,
(주)이엔코퍼레이션,66980,Dec-14,11.82,-25016881,2302911,0,0,0,-25582640,565760,162108,5157177,0
(주)이엔코퍼레이션,66980,Dec-15,34.08,-7875008,1056029,0,0,0,-8422717,547710,792032,1056029,0
(주)이엔코퍼레이션,66980,Dec-16,20.07,1013403,38034,0,0,0,1627149,-613745,95441,108706,-3937921
(주)이엔코퍼레이션,66980,Dec-17,27.61,-3665239,1053855,0,0,0,-5335707,1670468,3059718,1953907,-82228
(주)이엔코퍼레이션,66980,Dec-18,45.62,14381645,2222803,0,0,0,-8604080,3760867,19262351,2291402,0
(주)이엔코퍼레이션,66980,Dec-19,42.28,6670148,4319207,0,0,0,4032272,1662117,5467917,4741481,0
(주)이엔코퍼레이션,66980,Dec-20,64.46,-4467418,2158759,0,0,0,-47217752,-2180499,2931034,7404312,0
(주)이엔코퍼레이션,66980,Dec-12,6.22,-7643076,1388177,,0,0,-7643076,0,387456,2176251,0
(주)이엔코퍼레이션,66980,Dec-13,36.52,2930543,2390154,0,0,0,2643437,287106,5720812,3208929,0
(주)이엔코퍼레이션,66980,Dec-11,2.95,-7089307,1186811,,0,0,-7089307,0,759671,1279799,0
(주)이엔코퍼레이션,66980,Dec-10,-2.2,-24776967,3479232,,0,0,-25551783,774816,1025580,3479232,0
(주)이크레더블,92130,Dec-14,67.04,8304940,0,0,0,0,6471624,1833316,692011,0,0
(주)이크레더블,92130,Dec-15,68.59,10027330,0,0,0,0,7793160,2234170,565986,0,0
(주)이크레더블,92130,Sep-12,65.34,7212059,0,,0,0,5620143,1591915,816113,0,0
(주)이크레더블,92130,Sep-10,,,,,,,,,,,
(주)이크레더블,92130,Dec-18,72.89,16103498,0,0,0,0,12524753,3578745,756213,1974,0
(주)이크레더블,92130,Dec-19,72.13,17561291,8829,0,0,0,13651537,3909754,835978,8829,0
(주)이크레더블,92130,Dec-20,73.35,17326512,9234,0,0,0,13050830,4275682,452807,9234,0
(주)이크레더블,92130,Sep-11,65.76,7150536,0,,0,0,5669127,1481410,738955,0,0
(주)이크레더블,92130,Dec-17,72.46,14019758,0,0,0,0,10905313,3114445,573446,0,0
(주)이크레더블,92130,Dec-13,65.47,7638612,0,0,0,0,5959282,1679330,658804,0,0
(주)이크레더블,92130,Dec-16,70.12,12656601,0,0,0,0,9844628,2811973,510146,0,0
(주)이퓨쳐,134060,Dec-14,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-15,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-16,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-17,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-18,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-19,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-20,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-10,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-11,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-12,,,,,,,,,,,
(주)이퓨쳐,134060,Dec-13,,,,,,,,,,,
(주)인네트,41450,2020,,,,,,,,,,,
(주)인성정보,33230,Dec-15,23.06,-8675104,2480926,0,0,0,-10695602,2020498,3459091,5555700,0
(주)인성정보,33230,Dec-16,14.69,1989671,2386995,0,0,0,1167676,821995,6637092,6669911,14378
(주)인성정보,33230,Dec-14,18.1,-630001,2248918,0,0,0,-3350749,2720748,2211691,3479368,-75799
(주)인성정보,33230,Dec-18,21.3,147530,2703013,0,0,0,-376954,524484,3086049,3810694,6273
(주)인성정보,33230,Dec-19,20.96,376731,2590105,0,0,0,-351863,728595,4527462,6651994,8114
(주)인성정보,33230,Dec-20,18.13,-6070431,2539436,0,0,0,-6676849,606418,2385217,12488990,-26381
(주)인성정보,33230,Dec-13,21.87,5545317,2619850,0,0,0,7232539,-1687222,1657774,2916491,-130783
(주)인성정보,33230,Dec-12,18.51,4017311,3144747,,0,0,2513015,1504296,712401,3358503,0
(주)인성정보,33230,Dec-17,22.47,-3110695,2630620,0,0,0,-3737487,626792,2598286,12281079,33873
(주)인성정보,33230,Dec-11,15.17,5523934,2812635,,0,0,3973173,1550760,659734,3144878,0
(주)인성정보,33230,Dec-10,17.07,7258767,2815746,,0,0,5172189,2086579,4266293,3166754,0
(주)인스프리트,73130,Dec-11,-3.82,-32813438,581198,,0,0,-32813438,0,205381,2054930,0
(주)인스프리트,73130,Dec-10,7.98,-4098643,609284,,0,0,-4098643,0,522270,1310239,0
(주)인젠,41630,2020,,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,Dec-18,,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,Dec-15,,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,Dec-16,,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,Dec-17,,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,Dec-14,,,,,,,,,,,
(주)인피니트헬스케어,71200,Dec-13,31.39,10365758,558671,0,0,0,8516173,1008793,158335,564480,0
(주)인피니트헬스케어,71200,Dec-16,50.93,7174522,230849,0,0,0,7174766,-244,221145,230849,0
(주)인피니트헬스케어,71200,Dec-18,62.56,5321286,100646,0,0,0,4837012,484275,902314,100646,0
(주)인피니트헬스케어,71200,Dec-17,56.45,2001361,205906,0,0,0,1495849,505513,325625,205906,0
(주)인피니트헬스케어,71200,Dec-20,50.16,8312434,139362,0,0,0,6667446,1644988,935836,179957,-163706
(주)인피니트헬스케어,71200,Dec-19,48.44,7742443,144344,0,0,0,7268999,473444,859795,146344,0
(주)인피니트헬스케어,71200,Dec-12,15.39,-8552361,992948,,0,0,-7070095,-1482266,288030,1175845,0
(주)인피니트헬스케어,71200,Dec-11,23.28,-2711814,1123709,,0,0,-3074002,362189,454022,1133717,0
(주)인피니트헬스케어,71200,Dec-15,47.79,6342725,271537,0,0,0,5635160,707565,111388,271537,0
(주)인피니트헬스케어,71200,Dec-14,35.29,4768008,318393,0,0,0,1802529,1606485,114883,318393,0
(주)인피니트헬스케어,71200,Dec-10,33.8,6475115,518710,,0,0,5217297,1257818,576249,523051,0
(주)정원엔시스,45510,Dec-16,26.81,2152415,647454,0,0,0,2313259,-160844,23991,647547,3371
(주)정원엔시스,45510,Dec-17,26.26,-1445344,444034,0,0,0,-2753421,1308076,22497,444155,4806
(주)정원엔시스,45510,Dec-18,23.98,4739366,342267,0,0,0,4215266,524100,71477,342267,3065
(주)정원엔시스,45510,Dec-19,20.98,1169274,371047,0,0,0,797403,371872,172109,371047,1600
(주)정원엔시스,45510,Dec-15,7.7,3272448,644823,0,0,0,3270783,1665,11719,645360,4497
(주)정원엔시스,45510,Dec-14,,,,,,,,,,,
(주)정원엔시스,45510,Dec-13,,,,,,,,,,,
(주)정원엔시스,45510,Dec-11,,,,,,,,,,,
(주)정원엔시스,45510,Dec-10,,,,,,,,,,,
(주)정원엔시스,45510,Dec-20,24.72,1024267,304559,0,0,0,727533,296733,26825,304559,12824
(주)정원엔시스,45510,Dec-12,,,,,,,,,,,
(주)제너시스템즈,73930,Mar-13,,,,,,,,,,,
(주)제너시스템즈,73930,Mar-12,3.68,-9123960,2483461,,0,0,-14472855,5348895,68250,2483461,0
(주)제너시스템즈,73930,Mar-11,12.9,-1275965,1729790,,0,0,256349,-1532314,63842,1729790,0
(주)제너시스템즈,73930,Mar-10,,,,,,,,,,,
(주)제로원인터랙티브,69470,2020,,,,,,,,,,,
(주)제이엘케이,322510,Dec-19,92.77,-10608590,52579,0,0,0,-10644155,0,245346,52579,0
(주)제이엘케이,322510,Dec-18,,,,,,,,,,,
(주)제이엘케이,322510,Dec-20,35.79,-7637096,300094,0,0,0,-7637096,0,240059,300094,0
(주)제이엘케이,322510,Dec-17,,,,,,,,,,,
(주)제이엘케이,322510,Dec-15,,,,,,,,,,,
(주)제이엘케이,322510,Dec-16,,,,,,,,,,,
(주)조이시티,67000,Dec-17,37.28,-2802485,11015,0,0,0,-11486672,8684187,1153032,2494358,63950
(주)조이시티,67000,Dec-16,50.36,-1716919,4779,0,0,0,-5329639,3612720,2358650,1164501,-504485
(주)조이시티,67000,Dec-19,6.38,343587,169777,0,0,0,-1895238,2238824,1212961,791764,0
(주)조이시티,67000,Dec-20,39,11703273,253271,0,0,0,11704243,-971,1823350,3026729,0
(주)조이시티,67000,Dec-18,18.32,-4333194,8850,0,0,0,-7941976,3608782,1067078,418949,66264
(주)조이시티,67000,Dec-15,67.5,4349615,19,0,0,0,1073890,3275725,2031829,803737,-1172161
(주)조이시티,67000,Dec-13,61.53,-2344567,18342,0,0,0,-9332561,6987994,1715257,517560,0
(주)조이시티,67000,Dec-12,59.38,8104198,88382,,0,0,7755885,348313,1604053,817475,0
(주)조이시티,67000,Dec-14,55.21,6418509,0,0,0,0,3424755,2993754,2525011,648950,-714630
(주)조이시티,67000,Dec-10,42.71,847246,254175,,0,0,1903488,-1056242,1527059,745536,0
(주)조이시티,67000,Dec-11,42.93,5786346,238518,,0,0,6604198,-817852,1602719,846130,0
(주)지니뮤직,43610,Dec-15,,,,,,,,,,,
(주)지니뮤직,43610,Dec-16,,,,,,,,,,,
(주)지니뮤직,43610,Dec-19,,,,,,,,,,,
(주)지니뮤직,43610,Dec-20,,,,,,,,,,,
(주)지니뮤직,43610,Dec-13,,,,,,,,,,,
(주)지니뮤직,43610,Dec-14,,,,,,,,,,,
(주)지니뮤직,43610,Dec-17,,,,,,,,,,,
(주)지니뮤직,43610,Dec-12,42.54,-2123783,132930,,0,0,-2124202,419,455080,303730,0
(주)지니뮤직,43610,Dec-18,28.82,7866769,10646,0,0,0,5937816,1928953,1499138,49013,52566
(주)지니뮤직,43610,Dec-10,,,,,,,,,,,
(주)지니뮤직,43610,Dec-11,,,,,,,,,,,
(주)지란지교시큐리티,208350,Dec-20,38.32,-3547305,239918,0,0,0,-3010687,-536618,392043,308803,0
(주)지란지교시큐리티,208350,Dec-18,43.46,1896656,222633,0,0,0,3253054,-1356398,389525,233519,0
(주)지란지교시큐리티,208350,Dec-15,,,,,,,,,,,
(주)지란지교시큐리티,208350,Dec-14,,,,,,,,,,,
(주)지란지교시큐리티,208350,Dec-19,34.58,3150199,168204,0,0,0,3680488,-530289,572713,194746,0
(주)지란지교시큐리티,208350,Dec-16,,,,,,,,,,,
(주)지란지교시큐리티,208350,Dec-17,31.12,9757283,292995,0,0,0,8758048,999235,394389,422214,-32131
(주)지아이바이오,35450,Dec-12,11.13,-3560552,729630,,0,0,-3560552,0,47939,3308099,0
(주)지아이바이오,35450,Dec-10,18.76,-10304542,767210,,0,0,-10304542,0,1271819,2073632,-9721548
(주)지아이바이오,35450,Dec-11,16.02,-20871571,932298,,0,0,-20871571,0,1380088,12481169,0
(주)지어소프트,51160,Dec-17,-4.21,-1018626,221661,0,0,0,-1397115,378489,55860,788664,0
(주)지어소프트,51160,Dec-16,6.16,-7020842,166253,0,0,0,-7192634,171792,19568,166253,0
(주)지어소프트,51160,Dec-19,-7.18,-1268644,519337,0,0,0,-1480873,212229,268679,1251599,0
(주)지어소프트,51160,Dec-20,35.61,11627104,1493410,0,0,0,9724194,1902910,3490533,1946178,0
(주)지어소프트,51160,Dec-18,-0.3,1021805,106752,0,0,0,973501,48304,1070547,705223,0
(주)지어소프트,51160,Dec-14,2.43,-2379678,131407,0,0,0,-2388127,8449,12129,131407,-1110818
(주)지어소프트,51160,Dec-12,32.89,249639,54236,,0,0,21176,228463,193710,54236,0
(주)지어소프트,51160,Dec-13,-3.25,-5505913,87312,0,0,0,-5457455,-48458,85383,87312,-9486
(주)지어소프트,51160,Dec-10,15.08,-7819418,262011,,0,0,-7607546,-211872,398995,262011,0
(주)지어소프트,51160,Dec-11,21.48,-10498670,198652,,0,0,-12606592,2107922,481343,198652,0
(주)지어소프트,51160,Dec-15,15.78,-2297863,264677,0,0,0,-2298968,1105,24056,264677,0
(주)지유온,111820,Dec-15,67.12,-396132,548280,0,0,0,-413577,17444,726892,1867462,0
(주)지유온,111820,Dec-16,75.88,479930,126695,0,0,0,290926,189005,602104,520082,0
(주)지유온,111820,Dec-17,75.99,919449,446664,0,0,0,867221,52228,1381860,1170712,0
(주)지유온,111820,Dec-20,,,,,,,,,,,
(주)지유온,111820,Dec-14,75.38,871892,686725,0,0,0,590796,281096,486544,814288,0
(주)지유온,111820,Dec-13,,,,,,,,,,,
(주)지유온,111820,Dec-19,,,,,,,,,,,
(주)지유온,111820,Dec-11,,,,,,,,,,,
(주)지유온,111820,Dec-18,31.49,-57209502,334476,0,0,0,-59141689,1932187,1258081,645512,0
(주)지유온,111820,Dec-12,,,,,,,,,,,
(주)지유온,111820,Dec-10,,,,,,,,,,,
(주)카카오,35720,Dec-12,44.28,100852072,12948,,0,0,76636955,19730427,14260001,5732652,-1683431
(주)카카오,35720,Dec-13,39.95,84057089,186166,0,0,0,66100812,14928658,10435797,5827212,-1787831
(주)카카오,35720,Dec-14,20.62,168829117,40872,0,0,0,149821510,19007607,6637693,128991,-2610857
(주)카카오,35720,Dec-15,20.51,109542969,836346,0,0,0,78764758,30778211,29904215,3697056,-4472775
(주)카카오,35720,Dec-14,20.62,168829117,40872,0,0,0,149821510,19007607,6637693,128991,-2610857
(주)카카오,35720,Dec-16,7.49,100295612,14307601,0,0,0,65455117,34840495,24672790,23979488,-10383803
(주)카카오,35720,Dec-15,20.51,109542969,836346,0,0,0,78764758,30778211,29904215,3697056,-4472775
(주)카카오,35720,Dec-11,41.19,127432807,40128,0,0,0,107975907,27799090,17194606,3447805,-124490
(주)카카오,35720,Dec-18,10.3,130669863,9355586,0,0,0,15888859,114781004,112452969,50142765,6651849
(주)카카오,35720,Dec-19,7.97,-234256906,12807745,0,0,0,-341924578,107667673,70385960,44000157,-19771223
(주)카카오,35720,Dec-16,7.49,100295612,14307601,0,0,0,65455117,34840495,24672790,23979488,-10383803
(주)카카오,35720,Dec-10,47.55,93433343,430255,0,0,0,122429326,4890039,5732871,5236120,289055
(주)카카오,35720,Dec-10,47.55,93433343,430255,,0,0,122429326,4890039,5732871,5236120,289055
(주)카카오,35720,Dec-12,44.28,100852072,12948,0,0,0,76636955,19730427,14260001,5732652,-1683431
(주)카카오,35720,Dec-13,39.95,84057089,186166,0,0,0,66100812,14928658,10435797,5827212,-1787831
(주)카카오,35720,Dec-11,41.19,127432807,40128,,0,0,107975907,27799090,17194606,3447805,-124490
(주)카카오,35720,Dec-20,15.35,414271425,18944995,0,0,0,173359672,240911753,216105567,72670378,8692365
(주)카카오,35720,Dec-17,15,153297725,11240106,0,0,0,125093899,28203826,78946721,45743621,9036280
(주)카카오게임즈,293490,Dec-19,32.16,20143426,1206011,0,0,0,8865965,11277461,11802320,7615362,-950099
(주)카카오게임즈,293490,Dec-18,35.79,28407799,287889,0,0,0,18896860,9510938,9745750,9630571,-2866551
(주)카카오게임즈,293490,Dec-16,,8236731,1435800,0,0,0,5744888,2491842,2057292,2494060,-438537
(주)카카오게임즈,293490,Dec-17,35,72299587,667582,0,0,0,60688332,11611256,55437864,17602680,-2058007
(주)카카오게임즈,293490,Dec-20,40.94,77935688,4942375,0,0,0,67510886,10424802,57357797,23164477,-1623667
(주)컴투스,78340,Dec-14,56.8,103695985,35755,0,0,0,79212063,24483922,2198549,331113,-31236
(주)컴투스,78340,Dec-16,81.44,198947520,29592,0,0,0,151767135,47180386,8218689,1882792,163323
(주)컴투스,78340,Dec-15,75.45,170744242,31801,0,0,0,125815627,44928615,5308243,205115,-57160
(주)컴투스,78340,Dec-20,61.97,103583515,335825,0,0,0,76429518,27153996,23334124,9933680,-1914360
(주)컴투스,78340,Dec-17,82.49,193226912,23117,0,0,0,142375414,50851498,10170489,2523096,609857
(주)컴투스,78340,Dec-13,46.77,19675961,37469,0,0,0,19349936,326025,6989924,262229,0
(주)컴투스,78340,Dec-12,37.92,23829098,10369,,0,0,20460502,3368596,8222312,10369,0
(주)컴투스,78340,Dec-19,69.14,147974361,286726,0,0,0,109600865,38373496,23853479,2369997,-3140627
(주)컴투스,78340,Dec-18,78.17,170900311,23938,0,0,0,129687281,41213030,15465562,725652,4689930
(주)컴투스,78340,Dec-11,60.09,4523521,0,,0,0,4146283,377238,1628527,0,0
(주)컴투스,78340,Dec-10,68.04,4393917,0,,0,0,4142862,251055,1837173,0,0
(주)케어랩스,263700,Dec-19,3.04,450671,1901706,0,0,0,529580,-78909,1558505,2747341,-816960
(주)케어랩스,263700,Dec-17,20.33,6059115,140937,0,0,0,5127828,931287,72996,154286,0
(주)케어랩스,263700,Dec-16,,,,,,,,,,,
(주)케어랩스,263700,Dec-20,35.64,6194501,1031715,0,0,0,4517802,1676700,5847674,1070384,224139
(주)케어랩스,263700,Dec-18,29.63,4265930,752171,0,0,0,3848506,417424,487451,846939,-114616
(주)케이사인,192250,Dec-18,43.59,-1953163,271345,0,0,0,-773621,-1179542,977195,1255461,0
(주)케이사인,192250,Dec-16,72.29,5771940,85778,0,0,0,5019887,752053,470930,85778,0
(주)케이사인,192250,Dec-17,35.32,-6713058,355097,0,0,0,-4930779,-1782279,1847395,358982,0
(주)케이사인,192250,Dec-19,57.82,4527547,280559,0,0,0,3646323,200509,1790138,427810,0
(주)케이사인,192250,Dec-13,,,,,,,,,,,
(주)케이사인,192250,Dec-20,51.98,5464683,269465,0,0,0,4284666,1180017,1672488,399336,0
(주)케이사인,192250,Dec-15,67.1,8986733,76388,0,0,0,7793240,1193492,494868,76388,0
(주)케이사인,192250,Dec-14,68.76,1961012,479353,0,0,0,889255,1071757,458777,479353,0
(주)케이씨에스,115500,Dec-17,,,,,,,,,,,
(주)케이씨에스,115500,Dec-18,,,,,,,,,,,
(주)케이씨에스,115500,Dec-19,,,,,,,,,,,
(주)케이씨에스,115500,Dec-20,,,,,,,,,,,
(주)케이씨에스,115500,Dec-16,,,,,,,,,,,
(주)케이씨에스,115500,Dec-14,,,,,,,,,,,
(주)케이씨에스,115500,Dec-11,,,,,,,,,,,
(주)케이씨에스,115500,Dec-15,,,,,,,,,,,
(주)케이씨에스,115500,Dec-13,,,,,,,,,,,
(주)케이씨에스,115500,Dec-12,,,,,,,,,,,
(주)케이씨에스,115500,Dec-10,,,,,,,,,,,
(주)케이씨티,89150,Dec-14,,,,,,,,,,,
(주)케이씨티,89150,Dec-16,,,,,,,,,,,
(주)케이씨티,89150,Dec-15,,,,,,,,,,,
(주)케이씨티,89150,Dec-20,,,,,,,,,,,
(주)케이씨티,89150,Dec-17,,,,,,,,,,,
(주)케이씨티,89150,Dec-13,,,,,,,,,,,
(주)케이씨티,89150,Dec-12,,,,,,,,,,,
(주)케이씨티,89150,Dec-19,,,,,,,,,,,
(주)케이씨티,89150,Dec-18,,,,,,,,,,,
(주)케이씨티,89150,Dec-11,,,,,,,,,,,
(주)케이씨티,89150,Dec-10,,,,,,,,,,,
(주)케이아이엔엑스,93320,Dec-17,51.35,8057465,0,0,0,0,6727798,1329667,872755,49824,0
(주)케이아이엔엑스,93320,Dec-16,51.6,7119247,0,0,0,0,6332764,786484,637232,0,0
(주)케이아이엔엑스,93320,Dec-19,40.38,18750196,331051,0,0,0,15675410,3074786,1434458,703875,0
(주)케이아이엔엑스,93320,Dec-18,52.77,14439300,12399,0,0,0,12463895,1975405,1282059,442418,0
